사업소,호기,일자,SOX,SOX기준,NOX,NOX기준,먼지,먼지기준,산소,유량,온도,SOX기준초과,NOX기준초과,먼지기준초과,기준초과,용량(MW),발전량(MWh),열효율(%),이용률(%),발전원,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm)
영흥,1호기,20231202,20.43,45.0,1.32,55.0,579.98,20.0,21.07,62.86,3.25,0,0,1,1,800.0,0.0,0.0,0.0,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,2호기,20231202,30.52,45.0,1.51,55.0,558.56,20.0,21.1,68.37,3.76,0,0,1,1,800.0,0.0,0.0,0.0,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,3호기,20231202,15.53,25.0,12.2,15.0,2.11,5.0,5.05,209122.78,86.12,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,4호기,20231202,13.83,25.0,11.36,15.0,1.86,5.0,5.14,203095.94,81.05,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,5호기,20231202,12.29,25.0,8.47,15.0,2.25,5.0,4.87,212499.57,91.3,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,6호기,20231202,10.01,25.0,9.69,15.0,2.1,5.0,4.85,191667.13,94.23,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,2.8,-2.4,7.0,0.0,12.7,290.0,2141.0,7.6,250.0,1558.0,3.6,3095.0,140.0,-4.3,47.0,2329.0,59.9,4.5,,,,,
영흥,1호기,20231203,167.02,45.0,0.13,55.0,574.79,20.0,21.1,25.8,1.28,1,0,1,2,800.0,0.0,0.0,0.0,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,2호기,20231203,31.65,45.0,0.38,55.0,550.61,20.0,21.13,35.16,1.83,0,0,1,1,800.0,0.0,0.0,0.0,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,3호기,20231203,16.11,25.0,11.63,15.0,1.75,5.0,5.01,215501.32,87.04,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,4호기,20231203,15.62,25.0,11.71,15.0,1.7,5.0,5.16,210444.01,80.9,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,5호기,20231203,14.04,25.0,8.7,15.0,2.72,5.0,4.83,217356.36,92.05,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,6호기,20231203,9.61,25.0,10.09,15.0,2.01,5.0,4.78,196181.97,94.13,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,1.0,-1.5,4.9,,7.0,70.0,53.0,4.4,50.0,53.0,2.1,1779.0,270.0,-6.9,39.0,1154.0,56.1,3.7,,,,,
영흥,1호기,20231204,36.6,45.0,2.82,55.0,622.33,20.0,21.07,22.23,3.14,0,0,1,1,800.0,0.0,0.0,0.0,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,2호기,20231204,29.8,45.0,2.53,55.0,554.15,20.0,21.1,27.2,3.53,0,0,1,1,800.0,0.0,0.0,0.0,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,3호기,20231204,15.04,25.0,12.09,15.0,2.1,5.0,4.83,225362.39,87.21,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,4호기,20231204,15.01,25.0,11.96,15.0,2.06,5.0,5.0,218513.19,81.04,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,5호기,20231204,13.9,25.0,9.01,15.0,2.38,5.0,4.92,219038.95,92.29,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,6호기,20231204,13.7,25.0,10.08,15.0,2.09,5.0,4.8,201277.97,95.36,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,3.9,-1.9,8.7,,5.5,180.0,1528.0,3.9,180.0,1535.0,1.9,1664.0,140.0,-3.5,37.0,1301.0,59.0,4.8,,,,,
영흥,1호기,20231205,8.93,45.0,3.23,55.0,630.71,20.0,21.05,30.94,5.36,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,2호기,20231205,26.13,45.0,2.63,55.0,563.71,20.0,21.1,35.13,5.69,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,3호기,20231205,16.09,25.0,12.22,15.0,2.47,5.0,4.72,228030.48,87.45,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,4호기,20231205,14.57,25.0,11.36,15.0,2.08,5.0,5.03,0.0,81.42,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,5호기,20231205,13.56,25.0,9.0,15.0,2.44,5.0,4.79,223239.98,92.93,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,6호기,20231205,12.33,25.0,10.44,15.0,2.02,5.0,4.85,193607.95,95.73,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,7.0,4.5,10.7,,5.1,110.0,758.0,3.2,140.0,233.0,1.9,1620.0,140.0,-1.5,46.0,1352.0,55.0,5.5,,,,,
영흥,1호기,20231206,316.61,45.0,5.02,55.0,662.46,20.0,21.04,58.2,6.34,1,0,1,2,800.0,0.0,0.0,0.0,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,2호기,20231206,21.68,45.0,2.59,55.0,581.15,20.0,21.08,67.98,6.88,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,3호기,20231206,13.23,25.0,11.71,15.0,2.23,5.0,4.63,224779.77,87.7,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,4호기,20231206,14.55,25.0,11.51,15.0,1.86,5.0,5.33,0.0,81.78,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,5호기,20231206,11.8,25.0,9.4,15.0,2.28,5.0,4.85,220120.67,92.98,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,6호기,20231206,13.15,25.0,10.05,15.0,2.1,5.0,4.84,204768.95,97.07,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,7.5,5.5,10.1,2.5,11.7,320.0,1823.0,7.3,290.0,1814.0,3.3,2818.0,140.0,2.7,53.0,2330.0,72.4,7.6,,,,,
영흥,1호기,20231207,76.13,45.0,0.02,55.0,646.38,20.0,21.05,74.41,7.44,1,0,1,2,800.0,0.0,0.0,0.0,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,2호기,20231207,23.27,45.0,0.17,55.0,575.98,20.0,21.09,83.88,7.88,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,3호기,20231207,14.86,25.0,12.04,15.0,2.21,5.0,4.68,222885.23,88.32,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,4호기,20231207,15.11,25.0,10.55,15.0,1.87,5.0,5.37,0.0,81.61,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,5호기,20231207,13.95,25.0,10.0,15.0,2.22,5.0,4.91,215838.71,93.19,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,6호기,20231207,11.37,25.0,10.05,15.0,1.88,5.0,5.1,175655.04,96.11,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,7.2,2.0,11.6,,10.1,290.0,46.0,6.2,320.0,128.0,3.5,3007.0,230.0,0.6,47.0,539.0,63.0,6.6,,,,,
영흥,1호기,20231208,61.0,45.0,0.07,55.0,657.49,20.0,21.04,88.83,10.34,1,0,1,2,800.0,0.0,0.0,0.0,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,2호기,20231208,20.54,45.0,0.41,55.0,592.04,20.0,21.08,100.63,10.84,0,0,1,1,800.0,0.0,0.0,0.0,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,3호기,20231208,15.06,25.0,12.2,15.0,2.03,5.0,4.59,232001.43,87.98,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,4호기,20231208,15.7,25.0,11.97,15.0,2.05,5.0,5.32,0.0,81.87,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,5호기,20231208,11.22,25.0,9.34,15.0,2.2,5.0,5.0,219101.87,94.21,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,6호기,20231208,12.02,25.0,10.34,15.0,2.0,5.0,4.91,199107.6,97.53,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,11.6,7.1,16.0,,13.1,200.0,1426.0,8.1,180.0,1622.0,5.3,4574.0,160.0,6.7,61.0,1017.0,72.8,10.1,,,,,
영흥,1호기,20231209,61.28,45.0,0.74,55.0,828.58,20.0,21.04,35.87,10.84,1,0,1,2,800.0,0.0,0.0,0.0,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,2호기,20231209,21.38,45.0,0.23,55.0,684.97,20.0,21.08,40.97,11.44,0,0,1,1,800.0,0.0,0.0,0.0,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,3호기,20231209,16.08,25.0,11.87,15.0,2.26,5.0,4.55,231187.86,88.47,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,4호기,20231209,14.98,25.0,11.78,15.0,1.99,5.0,5.2,0.0,81.65,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,5호기,20231209,10.94,25.0,10.02,15.0,2.17,5.0,4.92,219021.02,96.2,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,6호기,20231209,11.14,25.0,10.19,15.0,1.97,5.0,5.01,197576.15,98.12,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,12.2,9.1,14.5,,8.2,180.0,40.0,4.7,180.0,215.0,2.6,2237.0,180.0,10.0,80.0,2400.0,86.9,12.4,,,,,
영흥,1호기,20231210,76.86,45.0,0.06,55.0,623.7,20.0,21.04,40.31,8.43,1,0,1,2,800.0,0.0,0.0,0.0,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,2호기,20231210,22.19,45.0,0.32,55.0,588.67,20.0,21.09,47.53,8.99,0,0,1,1,800.0,0.0,0.0,0.0,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,3호기,20231210,16.23,25.0,12.18,15.0,2.29,5.0,4.58,226699.93,86.94,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,4호기,20231210,16.24,25.0,11.48,15.0,1.93,5.0,5.24,0.0,81.08,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,5호기,20231210,10.67,25.0,10.01,15.0,2.16,5.0,4.84,217828.02,94.91,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,6호기,20231210,10.05,25.0,10.48,15.0,1.89,5.0,4.9,195024.07,96.77,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,9.1,5.3,12.3,0.0,7.1,360.0,1021.0,4.9,50.0,1021.0,3.3,2843.0,20.0,-0.3,39.0,957.0,52.5,6.1,,,,,
영흥,1호기,20231211,101.41,45.0,0.21,55.0,639.87,20.0,21.04,98.38,8.06,1,0,1,2,800.0,0.0,0.0,0.0,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,2호기,20231211,25.45,45.0,0.93,55.0,590.86,20.0,21.08,95.79,8.66,0,0,1,1,800.0,0.0,0.0,0.0,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,3호기,20231211,16.58,25.0,12.14,15.0,2.1,5.0,4.54,227669.39,86.1,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,4호기,20231211,15.87,25.0,10.71,15.0,1.83,5.0,5.29,0.0,81.82,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,5호기,20231211,12.5,25.0,10.03,15.0,1.95,5.0,4.86,218613.61,92.45,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,6호기,20231211,11.02,25.0,10.47,15.0,1.68,5.0,4.93,196146.67,95.83,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,8.5,4.8,11.2,13.4,15.4,70.0,1445.0,9.4,70.0,1546.0,5.0,4297.0,70.0,6.0,68.0,1.0,84.8,9.4,,,,,
영흥,1호기,20231212,67.49,45.0,2.63,55.0,611.4,20.0,21.04,47.61,4.14,1,0,1,2,800.0,0.0,0.0,0.0,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,2호기,20231212,26.8,45.0,0.81,55.0,576.08,20.0,21.07,55.33,4.71,0,0,1,1,800.0,0.0,0.0,0.0,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,3호기,20231212,16.38,25.0,12.24,15.0,1.95,5.0,4.63,228299.77,87.66,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,4호기,20231212,16.27,25.0,11.04,15.0,1.75,5.0,5.25,0.0,82.08,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,5호기,20231212,12.87,25.0,8.96,15.0,2.05,5.0,4.94,218476.52,93.58,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,6호기,20231212,12.1,25.0,10.42,15.0,1.66,5.0,4.85,196518.9,93.07,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,4.5,2.9,7.8,0.0,9.3,20.0,14.0,6.5,50.0,1.0,3.5,3034.0,20.0,0.7,64.0,1545.0,77.0,6.5,,,,,
영흥,1호기,20231213,54.66,45.0,11.18,55.0,612.21,20.0,21.04,11.04,5.77,1,0,1,2,800.0,0.0,0.0,0.0,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,2호기,20231213,31.8,45.0,4.58,55.0,581.5,20.0,21.07,17.51,6.39,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,3호기,20231213,16.48,25.0,12.23,15.0,1.91,5.0,4.72,221709.28,88.62,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,4호기,20231213,15.5,25.0,11.63,15.0,1.81,5.0,5.28,0.0,82.43,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,5호기,20231213,11.98,25.0,9.23,15.0,2.2,5.0,5.11,217725.24,94.02,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,6호기,20231213,12.99,25.0,10.42,15.0,1.72,5.0,4.83,197629.35,95.01,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,7.0,2.2,9.9,,6.0,90.0,2323.0,3.9,90.0,2358.0,2.1,1805.0,90.0,2.2,63.0,1837.0,72.3,7.2,,,,,
영흥,1호기,20231214,191.46,45.0,5.77,55.0,649.88,20.0,21.05,76.59,7.19,1,0,1,2,800.0,0.0,0.0,0.0,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,2호기,20231214,28.67,45.0,1.82,55.0,589.13,20.0,21.07,82.52,7.83,0,0,1,1,800.0,0.0,0.0,0.0,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,3호기,20231214,16.62,25.0,12.23,15.0,1.85,5.0,4.63,228136.57,88.57,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,4호기,20231214,16.34,25.0,11.93,15.0,1.83,5.0,5.25,217026.19,82.42,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,5호기,20231214,14.78,25.0,9.04,15.0,2.07,5.0,5.17,216273.22,93.31,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,6호기,20231214,14.34,25.0,10.49,15.0,1.75,5.0,4.9,196219.49,94.36,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,7.7,6.6,9.4,17.0,10.7,90.0,1523.0,7.6,90.0,1528.0,4.2,3662.0,70.0,5.3,63.0,2.0,85.8,9.0,,,,,
영흥,1호기,20231215,205.6,45.0,2.92,55.0,641.68,20.0,21.05,65.32,4.59,1,0,1,2,800.0,0.0,0.0,0.0,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,2호기,20231215,23.47,45.0,0.49,55.0,585.47,20.0,21.07,69.87,5.06,0,0,1,1,800.0,0.0,0.0,0.0,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,3호기,20231215,16.88,25.0,12.17,15.0,1.77,5.0,4.64,228379.43,88.7,0,0,0,0,870.0,600819.37,40.72,92.82,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,4호기,20231215,15.66,25.0,11.38,15.0,1.84,5.0,5.29,217615.41,81.65,0,0,0,0,870.0,589890.48,40.3,91.13,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,5호기,20231215,13.53,25.0,9.0,15.0,2.07,5.0,5.17,218846.1,93.51,0,0,0,0,870.0,595041.0,39.75,91.93,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,6호기,20231215,14.54,25.0,10.42,15.0,1.72,5.0,4.9,198947.27,94.57,0,0,0,0,870.0,593344.0,39.87,91.67,석탄,4.6,3.3,6.7,27.3,10.4,50.0,418.0,6.8,70.0,445.0,3.8,3308.0,70.0,3.8,90.0,1959.0,94.8,8.0,,,,,
영흥,1호기,20231216,48.92,45.0,1.0,55.0,561.39,20.0,21.09,116.4,0.29,1,0,1,2,800.0,0.0,0.0,0.0,석탄,-4.2,-9.9,3.6,0.3,18.5,320.0,1459.0,10.8,320.0,1517.0,6.3,5466.0,290.0,-8.6,54.0,1428.0,71.8,3.4,0.8,718.0,0.8,718.0,1.0
영흥,2호기,20231216,34.57,45.0,0.06,55.0,568.16,20.0,21.1,132.69,0.44,0,0,1,1,800.0,0.0,0.0,0.0,석탄,-4.2,-9.9,3.6,0.3,18.5,320.0,1459.0,10.8,320.0,1517.0,6.3,5466.0,290.0,-8.6,54.0,1428.0,71.8,3.4,0.8,718.0,0.8,718.0,1.0
